user_id,anime_id,derived_rating
140,60285,0.58824
140,60543,0.55556
140,60593,0.52632
140,60732,0.50000
141,49818,10.00000
141,58811,5.00000
141,59001,1.66667
141,59421,2.00000
141,59632,3.33333
141,60108,2.50000
141,61891,1.42857
142,21,10.00000
142,1604,1.11111
142,2251,5.00000
142,7674,1.00000
142,49778,1.66667
142,55995,1.25000
142,56038,0.90909
142,59169,2.50000
142,59177,0.83333
142,59342,0.76923
142,59597,3.33333
142,60083,2.00000
142,60285,0.71429
142,60293,1.42857
142,60543,0.66667
143,49778,1.00000
143,49818,0.71429
143,50694,0.55556
143,53065,10.00000
143,53397,0.52632
143,56693,0.40000
143,56700,0.50000
143,56907,0.47619
143,57433,5.00000
143,57434,0.35714
143,57907,3.33333
143,58390,2.50000
143,58811,0.38462
143,59062,0.90909
143,59095,1.25000
143,59130,0.83333
143,59177,2.00000
143,59205,0.66667
143,59424,0.45455
143,59459,1.66667
143,59597,0.76923
143,60009,0.37037
143,60316,0.62500
143,60523,0.43478
143,60543,1.42857
143,60732,0.58824
143,60951,1.11111
143,61322,0.41667
145,236,0.83333
145,1690,2.00000
145,1943,1.66667
145,2025,0.76923
145,2164,0.71429
145,11433,1.25000
145,13601,1.00000
145,23281,0.66667
145,24781,0.62500
145,32182,3.33333
145,32438,0.90909
145,37510,10.00000
145,39518,0.58824
145,39574,0.55556
145,40834,0.52632
145,40908,0.50000
145,40935,1.42857
145,41467,0.47619
145,42310,2.50000
145,43439,1.11111
145,43591,0.45455
145,46352,0.43478
145,46422,0.41667
145,47917,5.00000
145,48742,0.40000
145,49052,0.38462
145,49469,0.37037
145,51009,0.35714
145,52031,0.34483
145,52588,0.33333
145,52741,0.32258
145,53149,0.31250
145,54112,0.30303
145,54947,0.29412
145,56146,0.28571
145,58883,0.27778
145,58913,0.27027
146,820,10.00000
146,22199,5.00000
146,28171,2.50000
146,44074,2.00000
146,47164,1.11111
146,49930,1.42857
146,50172,3.33333
146,55848,1.25000
146,57334,1.66667
147,35249,10.00000
147,49778,5.00000
147,49818,3.33333
147,50694,2.50000
147,53065,2.00000
147,53447,1.66667
147,53512,1.42857
147,54028,1.25000
147,56693,1.11111
147,56907,1.00000
147,57433,0.90909
147,57907,0.83333
147,58390,0.76923
147,58811,0.71429
147,58913,0.66667
147,59062,0.62500
147,59177,0.58824
147,59205,0.55556
147,59207,0.52632
147,59277,0.50000
147,59342,0.47619
147,59459,0.45455
147,59597,0.43478
147,59845,0.41667
147,59986,0.40000
147,60130,0.38462
147,60131,0.37037
147,60285,0.35714
147,60334,0.34483
147,60543,0.33333
147,61322,0.32258
147,61339,0.31250
148,30,0.37037
148,226,0.35714
148,467,5.00000
148,486,0.34483
148,1827,1.66667
148,5341,0.33333
148,17265,1.42857
148,29787,0.32258
148,30831,1.25000
148,31240,0.31250
148,36094,0.30303
148,38000,0.29412
148,38192,0.66667
148,38337,0.62500
148,39292,0.28571
148,40507,0.27778
148,40748,0.27027
148,40834,0.58824
148,40974,0.26316
148,41514,0.55556
148,42310,0.25641
148,42340,0.25000
148,42544,0.52632
148,42625,0.24390
148,42923,0.23810
148,44511,0.23256
148,45425,0.22727
148,45613,0.22222
148,46093,1.11111
148,46569,0.21739
148,47159,0.21277
148,47161,0.50000
148,47163,0.20833
148,48471,0.20408
148,48542,0.20000
148,48569,3.33333
148,48753,0.47619
148,48760,0.45455
148,48997,0.19608
148,49154,0.43478
148,49385,0.19231
148,49613,0.18868
148,49776,0.18519
148,49930,0.18182
148,50175,0.17857
148,50392,0.17544
148,50416,0.17241
148,50590,0.40000
148,50631,1.00000
148,50739,0.16949
148,50796,0.16667
148,51105,0.16393
148,51462,0.16129
148,51678,0.90909
148,52034,0.15873
148,52046,0.38462
148,52215,0.15625
148,52347,0.15385
148,52619,2.50000
148,52991,10.00000
148,53446,0.83333
148,53590,0.76923
148,54112,0.15152
148,54234,0.14925
148,54449,0.14706
148,54790,0.14493
148,55813,0.14286
148,55997,0.41667
148,57066,0.71429
148,58445,0.14085
148,58514,2.00000
148,59349,0.13889
149,38993,0.21739
149,39539,0.21277
149,39597,0.20833
149,39940,0.20408
149,40356,10.00000
149,47194,5.00000
149,47405,0.32258
149,49304,3.33333
149,49458,0.62500
149,49889,0.43478
149,50060,0.31250
149,50694,2.50000
149,50739,2.00000
149,51039,0.30303
149,51096,1.66667
149,51122,1.42857
149,51678,0.29412
149,51836,0.28571
149,52684,0.27778
149,53407,0.50000
149,53447,0.27027
149,53516,0.34483
149,53835,0.41667
149,54199,0.47619
149,54234,0.20000
149,54492,1.25000
149,54857,1.11111
149,54900,0.40000
149,55150,1.00000
149,55194,0.90909
149,55265,0.58824
149,55597,0.38462
149,55809,0.26316
149,55877,0.45455
149,56215,0.25641
149,56230,0.37037
149,56524,0.25000
149,56690,0.33333
149,57050,0.35714
149,57944,0.83333
149,58484,0.76923
149,58514,0.71429
149,59055,0.55556
149,59689,0.66667
149,59828,0.52632
149,59953,0.24390
149,60146,0.23810
149,60420,0.23256
149,60557,0.22727
149,60572,0.22222
150,21,1.66667
150,223,10.00000
150,225,5.00000
150,813,3.33333
150,6033,2.50000
150,30694,2.00000
151,27787,10.00000
151,41084,5.00000
151,53065,3.33333
151,57433,2.50000
151,59277,2.00000
151,59845,1.66667
151,60543,1.42857
152,269,1.25000
152,19815,1.11111
152,23539,0.15152
152,28283,0.16393
152,30276,1.00000
152,30390,0.14925
152,32189,0.90909
152,33028,0.29412
152,33352,0.14706
152,34572,0.83333
152,35249,0.20833
152,37326,10.00000
152,37982,0.28571
152,38671,0.27778
152,38793,0.27027
152,39196,0.26316
152,40750,0.15385
152,43439,5.00000
152,48926,0.25641
152,49778,0.20408
152,49818,0.20000
152,50694,0.25000
152,51180,0.76923
152,52305,0.14493
152,53065,3.33333
152,53126,0.71429
152,53438,0.14286
152,53446,0.66667
152,53447,0.62500
152,53512,0.19608
152,54028,0.17857
152,55102,0.14085
152,55150,0.19231
152,55318,2.50000
152,56693,0.17544
152,56700,0.16129
152,56980,0.24390
152,57433,0.58824
152,57554,0.55556
152,57907,0.52632
152,58390,2.00000
152,58725,0.17241
152,58811,0.15873
152,58812,0.18868
152,58913,0.23810
152,59062,0.23256
152,59095,0.18519
152,59130,0.16949
152,59177,0.50000
152,59192,1.66667
152,59205,0.47619
152,59207,0.45455
152,59421,0.43478
152,59459,1.42857
152,59597,0.41667
152,59619,0.22727
152,59632,0.40000
152,59689,0.22222
152,59791,0.21739
152,59845,0.21277
152,59986,0.38462
152,60009,0.15625
152,60260,0.16667
152,60285,0.37037
152,60316,0.35714
152,60334,0.34483
152,60523,0.33333
152,60543,0.32258
152,60732,0.18182
152,60951,0.31250
152,61339,0.30303
153,50481,3.33333
153,52215,10.00000
153,54112,5.00000
153,59130,2.50000
153,59349,2.00000
153,60316,1.66667
153,60732,1.42857
154,223,10.00000
154,495,5.00000
154,501,3.33333
154,790,2.50000
154,889,2.00000
154,2754,1.66667
154,35062,1.42857
154,44042,1.25000
154,51019,1.11111
155,232,10.00000
155,387,5.00000
155,3667,3.33333
155,10490,2.50000
155,18277,2.00000
155,33352,1.66667
155,59597,1.42857
155,59898,1.25000
156,21,10.00000
156,40571,1.00000
156,51367,0.90909
156,53397,2.50000
156,59062,1.66667
156,59144,1.42857
156,59205,0.83333
156,59207,5.00000
156,59459,3.33333
156,59845,0.76923
156,60316,1.11111
156,60732,2.00000
156,61847,1.25000
157,962,10.00000
157,31771,5.00000
157,54744,3.33333
157,59466,2.50000
158,38903,10.00000
158,49469,5.00000
158,49778,3.33333
158,49818,2.50000
158,50694,2.00000
158,53065,1.66667
158,53447,1.42857
158,55830,1.25000
158,57433,1.11111
158,57907,1.00000
158,58390,0.90909
158,58811,0.83333
158,58812,0.76923
158,58913,0.71429
158,58964,0.66667
158,59005,0.62500
158,59062,0.58824
158,59130,0.55556
158,59205,0.52632
158,59402,0.50000
158,59597,0.47619
158,59791,0.45455
158,59845,0.43478
158,59848,0.41667
158,60285,0.40000
158,60334,0.38462
158,60543,0.37037
158,60665,0.35714
158,60732,0.34483
159,235,10.00000
159,249,3.33333
159,355,2.50000
159,820,5.00000
159,1412,2.00000
159,1425,1.66667
159,1426,1.42857
159,1437,1.25000
159,1575,1.11111
159,2043,1.00000
159,4935,0.90909
159,5680,0.83333
159,9756,0.76923
159,33573,0.71429
159,38480,0.66667
159,40111,0.62500
159,50012,0.58824
159,54744,0.55556
159,60986,0.52632
160,37208,10.00000
160,38990,5.00000
160,40730,3.33333
160,41221,2.50000
160,44074,2.00000
160,49818,1.66667
160,51280,1.42857
160,53447,1.25000
160,60577,1.11111
160,60586,1.00000
161,1293,5.00000
161,1661,3.33333
161,15489,10.00000
161,23327,2.50000
161,32977,2.00000
161,50663,1.66667
161,59898,1.42857
161,60543,1.25000
162,66,0.58824
162,145,0.55556
162,853,0.52632
162,1372,0.15385
162,1887,0.15152
162,3167,0.50000
162,3958,2.00000
162,4720,0.20000
162,6203,0.19608
162,6512,0.19231
162,9513,0.18868
162,12119,0.14925
162,15911,0.18519
162,21877,0.47619
162,22789,0.45455
162,24629,0.43478
162,27633,1.66667
162,31804,0.18182
162,32899,0.14706
162,32924,0.14493
162,35503,1.42857
162,36470,0.41667
162,36654,0.40000
162,37958,0.38462
162,38301,0.14286
162,39071,0.17857
162,39388,0.17544
162,39730,0.37037
162,40938,1.25000
162,41530,5.00000
162,42282,0.17241
162,42568,0.35714
162,44275,0.14085
162,45425,0.34483
162,46095,10.00000
162,48239,0.13889
162,48471,0.33333
162,48779,1.11111
162,49220,0.32258
162,49385,0.16949
162,49483,1.00000
162,49519,0.31250
162,49533,0.30303
162,49849,0.29412
162,49979,0.16667
162,50197,0.28571
162,50205,0.16393
162,50380,0.90909
162,50590,0.16129
162,50738,0.27778
162,51122,0.83333
162,51916,0.76923
162,53065,3.33333
162,53512,0.27027
162,54617,0.26316
162,54853,0.25641
162,54968,0.25000
162,55102,0.24390
162,55150,0.23810
162,55265,0.23256
162,55514,0.71429
162,55597,0.22727
162,56228,0.15873
162,56843,0.22222
162,58855,0.66667
162,59161,0.15625
162,59459,2.50000
162,59597,0.21739
162,59619,0.62500
162,59689,0.21277
162,60508,0.20833
162,60665,0.20408
164,22043,10.00000
164,53447,5.00000
164,53876,3.33333
164,59597,2.50000
164,59828,2.00000
165,21,10.00000
165,50,3.33333
165,440,2.50000
165,457,2.00000
165,49818,1.66667
165,49909,1.42857
165,53065,1.25000
165,53447,1.11111
165,54857,5.00000
165,58812,1.00000
165,59845,0.90909
165,60083,0.83333
165,60334,0.76923
165,60543,0.71429
166,19,10.00000
166,918,5.00000
166,3702,3.33333
166,4814,2.50000
166,11433,2.00000
166,11771,1.66667
166,22043,1.42857
166,26055,1.25000
166,30549,1.11111
166,39894,1.00000
166,48418,0.90909
166,49458,0.83333
166,49587,0.76923
166,50002,0.71429
166,50392,0.66667
166,51009,0.62500
166,51122,0.58824
166,51535,0.55556
166,51956,0.52632
166,52214,0.50000
166,52505,0.47619
166,52588,0.45455
166,52991,0.43478
166,53526,0.41667
166,53613,0.40000
166,53770,0.38462
166,53848,0.37037
166,54199,0.35714
166,54492,0.34483
166,54595,0.33333
166,54714,0.32258
166,54789,0.31250
166,54858,0.30303
166,54900,0.29412
166,54918,0.28571
166,55597,0.27778
166,55701,0.27027
166,55855,0.26316
166,55998,0.25641
166,56352,0.25000
166,56835,0.24390
166,56838,0.23810
166,57623,0.23256
166,57753,0.22727
166,58883,0.22222
167,56885,10.00000
168,820,10.00000
168,949,0.83333
168,2759,0.76923
168,8795,0.90909
168,11977,0.71429
168,16742,5.00000
168,35078,3.33333
168,35249,1.66667
168,51367,1.11111
168,52305,1.42857
168,53065,1.00000
168,53129,0.66667
168,59459,1.25000
168,59898,2.50000
168,59986,2.00000
169,343,1.25000
169,4224,1.11111
169,25537,1.00000
169,33049,0.90909
169,33050,0.83333
169,34321,0.76923
169,34662,0.71429
169,35760,3.33333
169,38524,2.50000
169,40028,2.00000
169,48583,1.66667
169,51535,1.42857
169,51958,5.00000
169,54898,10.00000
170,44516,10.00000
170,58913,5.00000
170,59062,3.33333
170,59177,2.50000
170,59845,2.00000
170,60130,1.66667
170,60131,1.42857
170,60489,1.25000
171,6,10.00000
171,21,5.00000
171,435,1.25000
171,2333,1.11111
171,3010,3.33333
171,14753,2.50000
171,34542,1.00000
171,37435,0.90909
171,37476,0.83333
171,41688,0.76923
171,42516,1.42857
171,47194,0.71429
171,50380,0.66667
171,53879,0.62500
171,57314,2.00000
171,59192,1.66667
172,50694,0.76923
172,53065,10.00000
172,57907,0.45455
172,58390,2.50000
172,58913,0.71429
172,59062,0.66667
172,59177,0.62500
172,59192,0.58824
172,59205,0.55556
172,59207,2.00000
172,59459,1.66667
172,59597,0.52632
172,59619,1.42857
172,59791,1.25000
172,59845,5.00000
172,59898,1.11111
172,60130,0.43478
172,60285,1.00000
172,60334,0.90909
172,60543,3.33333
172,60665,0.41667
172,61274,0.50000
172,61322,0.83333
172,62238,0.47619
173,205,10.00000
173,35848,5.00000
174,1016,3.33333
174,1457,1.11111
174,2167,1.00000
174,10719,2.50000
174,32899,0.90909
174,45613,0.83333
174,47194,0.76923
174,52709,1.25000
174,56038,10.00000
174,58131,1.42857
174,58614,2.00000
174,59169,0.71429
174,59597,0.66667
174,59935,0.62500
174,60083,1.66667
174,60157,0.58824
174,60334,5.00000
175,918,10.00000
175,3009,5.00000
175,58812,3.33333
175,58996,2.50000
175,59177,2.00000
175,59277,1.66667
175,59597,1.42857
175,60407,1.25000
175,60543,1.11111
175,60603,1.00000
176,153,0.32258
176,338,10.00000
176,355,0.13889
176,407,0.31250
176,777,0.13699
176,918,0.13514
176,976,1.66667
176,1002,0.30303
176,1299,0.29412
176,1818,0.13333
176,1887,0.13158
176,1935,0.28571
176,2158,1.42857
176,2246,0.12987
176,2618,0.27778
176,3455,0.12821
176,3859,1.25000
176,4981,0.12658
176,5226,1.11111
176,6702,0.12500
176,8516,0.12346
176,9331,0.12195
176,9513,0.12048
176,10578,0.11905
176,10588,0.11765
176,11697,0.11628
176,12431,0.11494
176,13349,1.00000
176,14199,0.11364
176,20973,0.14493
176,21511,0.11236
176,23605,0.11111
176,24151,0.27027
176,26123,0.10989
176,29163,0.10870
176,32681,0.10753
176,33352,0.10638
176,35557,0.10526
176,36456,0.10417
176,37033,0.90909
176,38256,0.10309
176,38573,0.10204
176,38753,0.10101
176,38959,0.10000
176,40488,0.26316
176,42963,0.14085
176,45613,5.00000
176,46471,0.16667
176,47160,0.25641
176,48417,0.16393
176,48556,0.16129
176,48633,0.25000
176,48649,0.24390
176,49691,0.83333
176,49778,0.76923
176,50010,0.23810
176,50248,0.71429
176,50265,0.23256
176,50429,0.22727
176,50663,0.22222
176,50694,0.21739
176,51119,0.21277
176,51139,0.15873
176,51417,0.15625
176,51614,3.33333
176,51632,0.14286
176,52305,0.15385
176,52657,0.15152
176,53065,0.66667
176,53128,0.20833
176,53163,0.62500
176,53447,0.20408
176,53633,0.20000
176,53912,0.58824
176,54724,0.19608
176,54760,0.19231
176,54859,0.55556
176,54869,0.14925
176,55830,0.52632
176,55848,0.18868
176,56165,0.50000
176,56690,0.47619
176,57181,0.45455
176,57184,0.18519
176,57433,0.18182
176,57907,0.14706
176,58059,0.17857
176,58390,0.43478
176,58913,0.41667
176,59062,0.17544
176,59177,0.40000
176,59360,0.38462
176,59791,2.50000
176,59986,0.17241
176,60285,0.16949
176,60334,0.37037
176,60508,0.35714
176,60543,0.34483
176,60665,2.00000
176,61322,0.33333
177,50694,3.33333
177,56907,2.50000
177,57433,10.00000
177,59459,2.00000
177,59597,1.11111
177,59689,1.66667
177,59845,5.00000
177,59986,1.42857
177,60523,1.25000
178,951,2.50000
178,966,2.00000
178,1293,10.00000
178,2806,1.66667
178,3672,1.00000
178,5274,1.42857
178,5992,5.00000
178,5997,3.33333
178,8194,0.90909
178,8853,0.83333
178,12139,0.76923
178,19997,1.25000
178,28427,0.66667
178,37290,1.11111
178,37755,0.62500
178,57694,0.71429
179,40333,10.00000
179,56784,5.00000
179,60489,3.33333
179,60543,2.50000
180,853,10.00000
180,2025,5.00000
180,2034,3.33333
180,5781,2.50000
180,7054,2.00000
180,7647,1.66667
180,8676,1.42857
180,8841,1.25000
180,9074,1.11111
180,9379,1.00000
180,13601,0.90909
180,16067,0.83333
180,18277,0.76923
180,20785,0.71429
180,20853,0.66667
180,21085,0.62500
180,22663,0.58824
180,24455,0.55556
180,26123,0.52632
180,30296,0.50000
180,30544,0.47619
180,31173,0.45455
180,36038,0.43478
180,36286,0.41667
180,36432,0.40000
180,36474,0.38462
180,37033,0.37037
180,37349,0.35714
180,37430,0.34483
180,37450,0.33333
180,37497,0.32258
180,37799,0.31250
181,1530,10.00000
181,55701,5.00000
181,59898,3.33333
181,60543,2.50000
182,293,0.52632
182,364,10.00000
182,626,0.50000
182,918,0.55556
182,940,0.47619
182,952,0.62500
182,1425,0.90909
182,1728,1.42857
182,2076,0.45455
182,2281,0.58824
182,2559,0.43478
182,2806,0.41667
182,2819,1.25000
182,2835,0.83333
182,3092,0.40000
182,3345,0.76923
182,4651,5.00000
182,6130,1.11111
182,6980,0.38462
182,7770,0.37037
182,8503,0.35714
182,14355,1.00000
182,15915,0.34483
182,32013,0.33333
182,49380,0.32258
182,50586,3.33333
182,54726,2.50000
182,54829,2.00000
182,57517,0.31250
182,57616,0.71429
182,57648,0.66667
182,58812,0.30303
182,59342,1.66667
183,2001,10.00000
183,38450,5.00000
184,1690,10.00000
184,6594,5.00000
184,33003,3.33333
184,34497,2.50000
184,38555,2.00000
184,39463,1.66667
184,39534,1.42857
184,40060,1.25000
184,40356,1.11111
184,40586,1.00000
184,40594,0.90909
184,40938,0.83333
184,41006,0.76923
184,41353,0.71429
184,41433,0.66667
184,42351,0.62500
184,45613,0.58824
184,46569,0.55556
184,46985,0.52632
184,47163,0.50000
184,48239,0.47619
184,48661,0.45455
184,49220,0.43478
184,49470,0.41667
184,50175,0.40000
184,50220,0.38462
184,50307,0.37037
184,50425,0.35714
184,51020,0.34483
184,51105,0.33333
184,51128,0.32258
184,51705,0.31250
184,52046,0.30303
184,52193,0.29412
184,52619,0.28571
184,52741,0.27778
184,52969,0.27027
184,52991,0.26316
184,53263,0.25641
184,53379,0.25000
184,53516,0.24390
184,54112,0.23810
184,54234,0.23256
184,56923,0.22727
184,58390,0.22222
184,59062,0.21739
184,59205,0.21277
184,59452,0.20833
184,59459,0.20408
184,60316,0.20000
184,60523,0.19608
184,60732,0.19231
185,550,5.00000
185,12191,3.33333
185,53876,2.50000
185,55315,10.00000
186,39638,10.00000
187,889,10.00000
187,11111,5.00000
187,39026,3.33333
188,3974,10.00000
188,18497,5.00000
188,53447,3.33333
188,58811,2.50000
189,198,1.11111
189,235,3.33333
189,467,1.00000
189,975,0.90909
189,1450,0.83333
189,2251,0.76923
189,2593,0.71429
189,3702,0.66667
189,5356,0.62500
189,9874,0.58824
189,10793,0.55556
189,19703,0.52632
189,20787,0.50000
189,25681,0.47619
189,28497,0.45455
189,30709,0.43478
189,31838,0.41667
189,33489,0.40000
189,33562,0.38462
189,35333,0.37037
189,35838,0.35714
189,36545,2.50000
189,36661,0.34483
189,36824,2.00000
189,37184,0.33333
189,39495,0.32258
189,39783,0.31250
189,40356,0.30303
189,40685,0.29412
189,40730,0.28571
189,40911,0.27778
189,41224,0.27027
189,44074,10.00000
189,48580,1.66667
189,49357,0.26316
189,49380,0.25641
189,50232,0.25000
189,50407,0.24390
189,50590,0.23810
189,50797,0.23256
189,51122,5.00000
189,51195,0.22727
189,52215,0.22222
189,52347,0.21739
189,52816,0.21277
189,52991,1.25000
189,53882,0.20833
189,54492,1.42857
189,54724,0.20408
189,54794,0.20000
189,55995,0.19608
189,56242,0.19231
189,56553,0.18868
189,57160,0.18519
189,58357,0.18182
190,86,2.50000
190,2012,2.00000
190,3272,3.33333
190,5713,1.66667
190,12449,1.42857
190,23623,1.25000
190,36990,1.11111
190,37885,1.00000
190,57907,0.90909
190,59095,0.83333
190,59161,0.76923
190,59689,0.71429
190,59898,0.66667
190,59986,10.00000
190,60285,0.62500
190,60316,5.00000
190,60543,0.58824
190,60603,0.55556
190,61322,0.52632
191,9062,3.33333
191,24821,0.58824
191,33118,0.83333
191,36492,0.55556
191,36950,2.50000
191,38002,0.76923
191,39638,0.52632
191,43506,0.28571
191,44248,2.00000
191,48624,0.27778
191,49692,0.71429
191,49782,1.66667
191,49981,0.31250
191,50549,0.40000
191,51105,1.42857
191,51368,0.50000
191,53065,1.25000
191,53127,1.11111
191,54794,0.30303
191,55742,0.38462
191,55830,1.00000
191,56693,0.29412
191,56835,0.47619
191,57433,10.00000
191,57864,0.27027
191,57907,5.00000
191,58390,0.45455
191,59161,0.43478
191,59205,0.41667
191,59402,0.90909
191,59459,0.37037
191,59597,0.35714
191,59689,0.34483
191,59791,0.33333
191,59845,0.66667
191,59986,0.62500
191,60131,0.32258
191,60543,0.26316
192,9260,10.00000
192,31757,5.00000
192,31758,3.33333
192,34086,2.50000
192,34561,2.00000
192,34662,1.66667
192,35994,1.42857
192,36563,1.25000
192,37347,1.11111
192,37450,1.00000
192,39017,0.90909
192,42897,0.83333
192,42923,0.76923
192,47917,0.71429
192,48583,0.66667
192,49220,0.62500
192,49785,0.58824
192,50346,0.55556
192,51297,0.52632
192,52215,0.50000
192,52347,0.47619
192,54112,0.45455
192,54492,0.43478
192,54724,0.41667
192,54900,0.40000
192,55813,0.38462
192,56285,0.37037
192,57181,0.35714
192,58059,0.34483
192,58514,0.33333
192,58939,0.32258
192,59841,0.31250
192,60489,0.30303
193,269,10.00000
193,59597,5.00000
193,59828,3.33333
194,115,0.76923
194,992,0.71429
194,14027,0.66667
194,31240,10.00000
194,33690,0.62500
194,36220,0.58824
194,36754,0.55556
194,49220,5.00000
194,49889,1.42857
194,49980,0.52632
194,50999,0.50000
194,51020,2.00000
194,51122,3.33333
194,52092,0.47619
194,53179,0.45455
194,53439,1.25000
194,54041,0.43478
194,54103,0.41667
194,54259,0.40000
194,54362,0.90909
194,54769,1.66667
194,55717,0.83333
194,56923,1.00000
194,56964,1.11111
194,57334,2.50000
194,58131,0.38462
195,5682,0.76923
195,52701,0.71429
195,53065,10.00000
195,57433,5.00000
195,58390,1.66667
195,59062,1.42857
195,59177,1.25000
195,59597,1.00000
195,59632,0.90909
195,59791,3.33333
195,59845,2.50000
195,59898,0.83333
195,59986,1.11111
195,60543,2.00000
196,49778,3.33333
196,50694,2.50000
196,53065,2.00000
196,53397,1.66667
196,53512,1.42857
196,54028,1.25000
196,56693,1.11111
196,56700,1.00000
196,56907,0.90909
196,57433,0.83333
196,57907,0.76923
196,58197,0.71429
196,58390,0.66667
196,58749,0.62500
196,58811,0.58824
196,58812,0.55556
196,58913,0.52632
196,58957,0.50000
196,58996,0.47619
196,59062,0.45455
196,59095,0.43478
196,59130,0.41667
196,59161,0.40000
196,59177,0.38462
196,59205,0.37037
196,59207,0.35714
196,59277,0.34483
196,59342,0.33333
196,59402,0.32258
196,59421,0.31250
196,59424,0.30303
196,59459,0.29412
196,59597,0.28571
196,59619,0.27778
196,59632,0.27027
196,59689,0.26316
196,59791,0.25641
196,59845,0.25000
196,59898,0.24390
196,59986,0.23810
196,60260,0.23256
196,60285,0.22727
196,60315,0.22222
196,60316,0.21739
196,60334,0.21277
196,60401,0.20833
196,60489,10.00000
196,60508,5.00000
196,60523,0.20408
196,60543,0.20000
196,60603,0.19608
196,60665,0.19231
196,60697,0.18868
196,60732,0.18519
196,60951,0.18182
196,61322,0.17857
196,61339,0.17544
197,37521,10.00000
197,40454,5.00000
197,50803,3.33333
197,50854,2.50000
197,52995,2.00000
197,53065,1.66667
197,54492,1.42857
197,54714,1.25000
197,55150,1.11111
197,56062,1.00000
197,57524,0.90909
197,58359,0.83333
197,58853,0.76923
197,59144,0.71429
197,60543,0.66667
198,21,10.00000
198,226,0.33333
198,49778,1.11111
198,49818,3.33333
198,50694,0.45455
198,53065,2.50000
198,53876,1.00000
198,56700,0.35714
198,56885,0.43478
198,57181,0.90909
198,57907,0.41667
198,58197,0.40000
198,58572,0.83333
198,58812,0.76923
198,58913,2.00000
198,59062,0.71429
198,59095,0.38462
198,59130,0.37037
198,59177,0.66667
198,59205,0.62500
198,59424,0.34483
198,59459,0.58824
198,59597,0.55556
198,59791,0.52632
198,59845,1.66667
198,60108,1.42857
198,60285,0.50000
198,60489,5.00000
198,60543,1.25000
198,61322,0.47619
199,178,10.00000
199,232,5.00000
199,249,3.33333
199,338,2.50000
199,435,2.00000
199,440,1.66667
199,505,1.42857
199,603,1.25000
199,852,1.11111
199,957,1.00000
199,1486,0.90909
199,1516,0.83333
199,1567,0.76923
199,1744,0.71429
199,3588,0.66667
199,7645,0.62500
199,12461,0.58824
199,23135,0.55556
199,31884,0.52632
199,47917,0.50000
199,49980,0.47619
199,52308,0.45455
199,53097,0.43478
199,53126,0.41667
200,21,10.00000
200,36064,5.00000
200,49981,3.33333
200,56701,2.50000
200,57066,2.00000
200,58082,1.66667
200,58514,1.42857
200,58739,1.25000
200,58822,1.11111
200,59113,1.00000
200,59136,0.90909
200,59349,0.83333
200,59730,0.76923
201,52347,10.00000
201,53447,3.33333
201,53723,2.50000
201,54959,2.00000
201,59459,5.00000
202,66,0.62500
202,269,0.58824
202,1210,0.55556
202,1575,10.00000
202,1887,5.00000
202,2476,0.52632
202,4224,0.50000
202,8769,0.47619
202,9253,0.45455
202,11757,0.43478
202,11771,0.41667
202,12291,0.40000
202,14741,0.38462
202,14813,3.33333
202,16498,1.25000
202,22199,0.37037
202,23273,0.35714
202,23755,1.11111
202,24833,0.34483
202,27775,0.33333
202,27899,0.32258
202,28927,0.31250
202,31240,2.50000
202,31404,0.30303
202,34134,0.29412
202,35413,0.28571
202,35838,0.27778
202,37086,0.27027
202,37521,2.00000
202,37991,0.26316
202,38830,0.25641
202,39017,0.25000
202,40586,0.24390
202,44074,0.23810
202,45653,0.23256
202,49596,0.22727
202,49818,1.66667
202,50404,0.22222
202,52367,0.21739
202,52709,0.21277
202,53128,0.76923
202,53149,0.20833
202,53626,0.20408
202,54234,0.20000
202,54309,0.19608
202,54714,0.19231
202,54855,0.71429
202,55813,0.18868
202,56693,0.18519
202,57181,1.42857
202,57334,0.18182
202,57433,0.17857
202,57646,0.66667
202,57892,1.00000
202,57944,0.90909
202,57945,0.83333
202,58131,0.17544
202,58172,0.17241
202,58437,0.16949
202,58822,0.16667
202,58853,0.16393
202,58913,0.16129
202,59062,0.15873
202,59095,0.15625
202,59144,0.15385
202,59421,0.15152
202,59459,0.14925
202,59597,0.14706
202,59845,0.14493
202,60057,0.14286
203,30123,0.38462
203,36458,10.00000
203,50694,5.00000
203,50955,3.33333
203,53065,2.50000
203,53876,2.00000
203,55514,1.66667
203,56700,1.42857
203,57433,1.25000
203,58359,0.37037
203,58390,1.11111
203,58749,1.00000
203,58957,0.90909
203,59095,0.83333
203,59189,0.76923
203,59205,0.71429
203,59228,0.66667
203,59277,0.62500
203,59360,0.58824
203,59459,0.55556
203,59597,0.52632
203,59845,0.50000
203,60285,0.47619
203,60334,0.45455
203,60377,0.43478
203,60401,0.41667
203,60732,0.40000
204,1,0.76923
204,16,0.71429
204,18,0.66667
204,19,0.62500
204,20,0.58824
204,30,0.55556
204,32,0.52632
204,33,0.50000
204,45,0.47619
204,47,0.45455
204,50,0.43478
204,66,0.41667
204,68,0.40000
204,71,0.38462
204,72,0.37037
204,73,0.35714
204,101,0.34483
204,102,0.33333
204,125,0.32258
204,145,0.31250
204,185,0.30303
204,186,0.29412
204,187,0.28571
204,189,0.27778
204,199,0.27027
204,205,0.26316
204,227,0.25641
204,232,0.25000
